Country Code,Country Name,year,tem_change
SAU,Saudi Arabia,2005,0.58
SEN,Senegal,2005,1.336
SRB,Serbia,2005,
SCG,Serbia and Montenegro,2005,-0.027
SYC,Seychelles,2005,0.542
SLE,Sierra Leone,2005,1.255
SGP,Singapore,2005,
SVK,Slovakia,2005,0.422
SVN,Slovenia,2005,0.506
SLB,Solomon Islands,2005,0.874
SOM,Somalia,2005,1.226
ZAF,South Africa,2005,1.08
SGS,South Georgia and the South Sandwich Islands,2005,0.124
SSD,South Sudan,2005,
ESP,Spain,2005,0.857
LKA,Sri Lanka,2005,0.925
SDN,Sudan,2005,
,Sudan (former),2005,1.216
SUR,Suriname,2005,1.398
SJM,Svalbard and Jan Mayen Islands,2005,2.447
SWE,Sweden,2005,1.827
CHE,Switzerland,2005,0.814
SYR,Syrian Arab Republic,2005,0.234
TJK,Tajikistan,2005,0.628
THA,Thailand,2005,0.84
TLS,Timor-Leste,2005,1.248
TGO,Togo,2005,1.085
TKL,Tokelau,2005,
TON,Tonga,2005,1.102
TTO,Trinidad and Tobago,2005,1.491
TUN,Tunisia,2005,1.24
TUR,Turkey,2005,0.433
TKM,Turkmenistan,2005,1.336
TCA,Turks and Caicos Islands,2005,1.059
TUV,Tuvalu,2005,0.803
UGA,Uganda,2005,1.414
UKR,Ukraine,2005,1.027
ARE,United Arab Emirates,2005,0.524
,United Kingdom,2005,1.104
TZA,United Republic of Tanzania,2005,1.049
USA,United States of America,2005,1.143
VIR,United States Virgin Islands,2005,0.583
URY,Uruguay,2005,0.752
,USSR,2005,
UZB,Uzbekistan,2005,1.353
VUT,Vanuatu,2005,0.694
VEN,Venezuela (Bolivarian Republic of),2005,0.904
VNM,Viet Nam,2005,0.826
WAK,Wake Island,2005,0.014
WLF,Wallis and Futuna Islands,2005,0.931
ESH,Western Sahara,2005,1.095
YEM,Yemen,2005,
,Yugoslav SFR,2005,
ZMB,Zambia,2005,1.159
ZWE,Zimbabwe,2005,1.124
X01,World,2005,1.103
X06,Africa,2005,1.1
,Eastern Africa,2005,1.051
,Middle Africa,2005,0.994
,Northern Africa,2005,1.075
,Southern Africa,2005,1.118
,Western Africa,2005,1.289
X21,Americas,2005,1.048
,Northern America,2005,1.235
,Central America,2005,0.761
,Caribbean,2005,0.728
,South America,2005,0.883
,Asia,2005,0.862
,Central Asia,2005,1.463
,Eastern Asia,2005,1.022
,Southern Asia,2005,0.52
,South-Eastern Asia,2005,0.757
,Western Asia,2005,0.525
,Europe,2005,1.537
,Eastern Europe,2005,1.626
,Northern Europe,2005,1.629
,Southern Europe,2005,0.593
,Western Europe,2005,1.0
,Oceania,2005,1.091
,Australia and New Zealand,2005,1.121
,Melanesia,2005,0.66
,Micronesia,2005,0.294
,Polynesia,2005,0.782
,European Union,2005,1.03
,Least Developed Countries,2005,1.094
,Land Locked Developing Countries,2005,1.168
,Small Island Developing States,2005,0.889
,Low Income Food Deficit Countries,2005,0.982
,Net Food Importing Developing Countries,2005,1.017
,Annex I countries,2005,1.351
,Non-Annex I countries,2005,0.93
,OECD,2005,1.116
AFG,Afghanistan,2006,1.647
ALB,Albania,2006,0.492
DZA,Algeria,2006,1.482
ASM,American Samoa,2006,0.749
AND,Andorra,2006,1.494
AGO,Angola,2006,0.369
AIA,Anguilla,2006,0.494
ATA,Antarctica,2006,-0.081
ATG,Antigua and Barbuda,2006,0.503
ARG,Argentina,2006,0.529
ARM,Armenia,2006,1.7
ABW,Aruba,2006,0.61
AUS,Australia,2006,0.643
AUT,Austria,2006,0.923
AZE,Azerbaijan,2006,1.556
BHS,Bahamas,2006,0.235
BHR,Bahrain,2006,1.851
BGD,Bangladesh,2006,0.913
BRB,Barbados,2006,0.93
BLR,Belarus,2006,0.633
BEL,Belgium,2006,1.393
,Belgium-Luxembourg,2006,
BLZ,Belize,2006,0.638
BEN,Benin,2006,1.141
BTN,Bhutan,2006,1.084
BOL,Bolivia (Plurinational State of),2006,0.906
BIH,Bosnia and Herzegovina,2006,0.627
BWA,Botswana,2006,-0.252
BRA,Brazil,2006,0.882
VGB,British Virgin Islands,2006,0.513
BRN,Brunei Darussalam,2006,0.541
BGR,Bulgaria,2006,0.52
BFA,Burkina Faso,2006,1.137
BDI,Burundi,2006,
CPV,Cabo Verde,2006,1.184
KHM,Cambodia,2006,0.637
CMR,Cameroon,2006,1.071
CAN,Canada,2006,2.353
CYM,Cayman Islands,2006,0.689
CAF,Central African Republic,2006,1.071
TCD,Chad,2006,1.367
CHA,Channel Islands,2006,1.148
CHL,Chile,2006,0.488
CHN,China,2006,1.228
HKG,"China, Hong Kong SAR",2006,0.949
MAC,"China, Macao SAR",2006,0.949
,"China, mainland",2006,1.23
TWN,"China, Taiwan Province of",2006,0.721
CXR,Christmas Island,2006,0.224
CCK,Cocos (Keeling) Islands,2006,0.329
COL,Colombia,2006,0.587
COM,Comoros,2006,0.494
COG,Congo,2006,0.703
COK,Cook Islands,2006,0.61
CRI,Costa Rica,2006,0.551
CIV,Côte d'Ivoire,2006,0.918
HRV,Croatia,2006,0.724
CUB,Cuba,2006,0.851
CYP,Cyprus,2006,0.638
CZE,Czechia,2006,0.958
,Czechoslovakia,2006,
PRK,Democratic People's Republic of Korea,2006,0.639
COD,Democratic Republic of the Congo,2006,0.834
DNK,Denmark,2006,1.354
DJI,Djibouti,2006,0.961
DMA,Dominica,2006,0.623
DOM,Dominican Republic,2006,1.058
ECU,Ecuador,2006,0.792
EGY,Egypt,2006,0.654
SLV,El Salvador,2006,0.695
GNQ,Equatorial Guinea,2006,0.675
ERI,Eritrea,2006,1.057
EST,Estonia,2006,1.26
SWZ,Eswatini,2006,0.381
ETH,Ethiopia,2006,0.988
,Ethiopia PDR,2006,
FLK,Falkland Islands (Malvinas),2006,
FRO,Faroe Islands,2006,1.185
FJI,Fiji,2006,0.813
FIN,Finland,2006,1.216
FRA,France,2006,1.31
,French Guiana,2006,0.872
PYF,French Polynesia,2006,0.83
,French Southern and Antarctic Territories,2006,0.337
GAB,Gabon,2006,0.658
GMB,Gambia,2006,1.365
GEO,Georgia,2006,1.337
DEU,Germany,2006,1.253
GHA,Ghana,2006,0.975
GIB,Gibraltar,2006,1.481
GRC,Greece,2006,0.34
GRL,Greenland,2006,1.715
GRD,Grenada,2006,0.919
GLP,Guadeloupe,2006,0.544
GTM,Guatemala,2006,0.587
GIN,Guinea,2006,1.173
GNB,Guinea-Bissau,2006,1.349
GUY,Guyana,2006,1.026
HTI,Haiti,2006,0.954
VAT,Holy See,2006,0.662
HND,Honduras,2006,0.682
HUN,Hungary,2006,0.724
ISL,Iceland,2006,1.038
IND,India,2006,0.578
IDN,Indonesia,2006,0.386
IRN,Iran (Islamic Republic of),2006,1.789
IRQ,Iraq,2006,1.519
IRL,Ireland,2006,1.151
IMN,Isle of Man,2006,1.222
ISR,Israel,2006,0.544
ITA,Italy,2006,0.854
JAM,Jamaica,2006,1.046
JPN,Japan,2006,0.378
JOR,Jordan,2006,0.676
KAZ,Kazakhstan,2006,1.453
KEN,Kenya,2006,0.859
KIR,Kiribati,2006,0.777
KWT,Kuwait,2006,1.953
KGZ,Kyrgyzstan,2006,1.585
LAO,Lao People's Democratic Republic,2006,0.85
LVA,Latvia,2006,1.079
LBN,Lebanon,2006,0.733
LSO,Lesotho,2006,-0.051
LBR,Liberia,2006,1.005
LBY,Libya,2006,0.848
LIE,Liechtenstein,2006,0.974
LTU,Lithuania,2006,0.917
LUX,Luxembourg,2006,1.351
MDG,Madagascar,2006,0.808
MWI,Malawi,2006,1.019
MYS,Malaysia,2006,0.566
MDV,Maldives,2006,0.464
MLI,Mali,2006,1.108
MLT,Malta,2006,1.028
MHL,Marshall Islands,2006,0.063
MTQ,Martinique,2006,0.653
MRT,Mauritania,2006,1.338
MUS,Mauritius,2006,0.324
MYT,Mayotte,2006,0.471
MEX,Mexico,2006,0.854
FSM,Micronesia (Federated States of),2006,0.212
MID,Midway Island,2006,
MCO,Monaco,2006,1.188
MNG,Mongolia,2006,1.26
MNE,Montenegro,2006,0.511
MSR,Montserrat,2006,0.503
MAR,Morocco,2006,1.641
MOZ,Mozambique,2006,0.551
MMR,Myanmar,2006,0.777
NAM,Namibia,2006,-0.193
NRU,Nauru,2006,
NPL,Nepal,2006,0.895
NLD,Netherlands,2006,1.498
ANT,Netherlands Antilles (former),2006,0.499
NCL,New Caledonia,2006,0.223
NZL,New Zealand,2006,0.395
NIC,Nicaragua,2006,0.662
NER,Niger,2006,1.387
NGA,Nigeria,2006,1.328
NIU,Niue,2006,
NFK,Norfolk Island,2006,0.189
MKD,North Macedonia,2006,0.434
NOR,Norway,2006,1.519
OMN,Oman,2006,0.768
,Pacific Islands Trust Territory,2006,
PAK,Pakistan,2006,0.867
PLW,Palau,2006,0.589
PSE,Palestine,2006,0.541
PAN,Panama,2006,0.622
PNG,Papua New Guinea,2006,0.271
PRY,Paraguay,2006,0.992
PER,Peru,2006,0.871
PHL,Philippines,2006,0.686
,Pitcairn Islands,2006,0.535
POL,Poland,2006,0.84
PRT,Portugal,2006,1.533
PRI,Puerto Rico,2006,0.626
QAT,Qatar,2006,1.658
KOR,Republic of Korea,2006,0.439
MDA,Republic of Moldova,2006,0.24
REU,Réunion,2006,0.414
ROU,Romania,2006,0.499
RUS,Russian Federation,2006,0.558
RWA,Rwanda,2006,
SHN,"Saint Helena, Ascension and Tristan da Cunha",2006,1.653
KNA,Saint Kitts and Nevis,2006,0.503
LCA,Saint Lucia,2006,0.802
SPM,Saint Pierre and Miquelon,2006,1.776
VCT,Saint Vincent and the Grenadines,2006,0.919
WSM,Samoa,2006,0.478
SMR,San Marino,2006,0.871
STP,Sao Tome and Principe,2006,0.739
SAU,Saudi Arabia,2006,1.205
SEN,Senegal,2006,1.332
SRB,Serbia,2006,0.565
SCG,Serbia and Montenegro,2006,
SYC,Seychelles,2006,0.597
SLE,Sierra Leone,2006,1.204
SGP,Singapore,2006,
SVK,Slovakia,2006,0.659
SVN,Slovenia,2006,0.899
SLB,Solomon Islands,2006,0.618
SOM,Somalia,2006,1.018
ZAF,South Africa,2006,0.428
SGS,South Georgia and the South Sandwich Islands,2006,0.748
SSD,South Sudan,2006,
ESP,Spain,2006,1.485
LKA,Sri Lanka,2006,0.664
SDN,Sudan,2006,
,Sudan (former),2006,1.137
SUR,Suriname,2006,1.026
SJM,Svalbard and Jan Mayen Islands,2006,3.886
SWE,Sweden,2006,1.491
CHE,Switzerland,2006,1.1
SYR,Syrian Arab Republic,2006,1.026
TJK,Tajikistan,2006,1.373
THA,Thailand,2006,0.628
TLS,Timor-Leste,2006,0.313
TGO,Togo,2006,1.095
TKL,Tokelau,2006,1.801
TON,Tonga,2006,0.886
TTO,Trinidad and Tobago,2006,1.005
TUN,Tunisia,2006,1.464
TUR,Turkey,2006,0.882
TKM,Turkmenistan,2006,1.718
TCA,Turks and Caicos Islands,2006,1.161
TUV,Tuvalu,2006,0.681
UGA,Uganda,2006,1.078
UKR,Ukraine,2006,0.282
ARE,United Arab Emirates,2006,0.992
,United Kingdom,2006,1.238
TZA,United Republic of Tanzania,2006,0.92
USA,United States of America,2006,1.013
VIR,United States Virgin Islands,2006,0.505
URY,Uruguay,2006,0.539
,USSR,2006,
UZB,Uzbekistan,2006,1.55
VUT,Vanuatu,2006,0.536
VEN,Venezuela (Bolivarian Republic of),2006,0.744
VNM,Viet Nam,2006,0.88
WAK,Wake Island,2006,0.171
WLF,Wallis and Futuna Islands,2006,0.947
ESH,Western Sahara,2006,1.294
YEM,Yemen,2006,
,Yugoslav SFR,2006,
ZMB,Zambia,2006,0.608
ZWE,Zimbabwe,2006,-0.042
X01,World,2006,1.001
X06,Africa,2006,0.94
,Eastern Africa,2006,0.792
,Middle Africa,2006,0.875
,Northern Africa,2006,1.155
,Southern Africa,2006,0.083
,Western Africa,2006,1.235
X21,Americas,2006,1.234
,Northern America,2006,1.692
,Central America,2006,0.808
,Caribbean,2006,0.868
,South America,2006,0.786
,Asia,2006,1.101
,Central Asia,2006,1.5
,Eastern Asia,2006,1.192
,Southern Asia,2006,1.038
,South-Eastern Asia,2006,0.576
,Western Asia,2006,1.134
,Europe,2006,0.678
,Eastern Europe,2006,0.556
,Northern Europe,2006,1.328
,Southern Europe,2006,1.04
,Western Europe,2006,1.264
,Oceania,2006,0.614
,Australia and New Zealand,2006,0.635
,Melanesia,2006,0.312
,Micronesia,2006,0.493
,Polynesia,2006,0.707
,European Union,2006,1.126
,Least Developed Countries,2006,1.006
,Land Locked Developing Countries,2006,1.149
,Small Island Developing States,2006,0.676
,Low Income Food Deficit Countries,2006,0.992
,Net Food Importing Developing Countries,2006,0.932
,Annex I countries,2006,1.081
,Non-Annex I countries,2006,0.944
,OECD,2006,1.291
AFG,Afghanistan,2007,0.616
ALB,Albania,2007,1.475
DZA,Algeria,2007,1.31
ASM,American Samoa,2007,1.589
AND,Andorra,2007,1.005
AGO,Angola,2007,0.659
AIA,Anguilla,2007,0.728
ATA,Antarctica,2007,0.68
ATG,Antigua and Barbuda,2007,0.7
ARG,Argentina,2007,-0.232
ARM,Armenia,2007,0.735
ABW,Aruba,2007,0.962
AUS,Australia,2007,0.864
AUT,Austria,2007,2.15
AZE,Azerbaijan,2007,1.029
BHS,Bahamas,2007,0.829
BHR,Bahrain,2007,1.058
BGD,Bangladesh,2007,0.414
BRB,Barbados,2007,0.775
BLR,Belarus,2007,2.347
BEL,Belgium,2007,1.875
,Belgium-Luxembourg,2007,
BLZ,Belize,2007,0.819
BEN,Benin,2007,0.932
BTN,Bhutan,2007,1.096
BOL,Bolivia (Plurinational State of),2007,0.527
BIH,Bosnia and Herzegovina,2007,1.909
BWA,Botswana,2007,0.569
BRA,Brazil,2007,1.059
VGB,British Virgin Islands,2007,0.764
BRN,Brunei Darussalam,2007,0.546
BGR,Bulgaria,2007,1.834
BFA,Burkina Faso,2007,0.836
BDI,Burundi,2007,0.669
CPV,Cabo Verde,2007,0.65
KHM,Cambodia,2007,0.517
CMR,Cameroon,2007,0.776
CAN,Canada,2007,1.332
CYM,Cayman Islands,2007,0.84
CAF,Central African Republic,2007,0.628
TCD,Chad,2007,0.596
CHA,Channel Islands,2007,1.315
CHL,Chile,2007,-0.327
CHN,China,2007,1.531
HKG,"China, Hong Kong SAR",2007,1.061
MAC,"China, Macao SAR",2007,1.061
,"China, mainland",2007,1.534
TWN,"China, Taiwan Province of",2007,0.791
CXR,Christmas Island,2007,0.596
CCK,Cocos (Keeling) Islands,2007,0.552
COL,Colombia,2007,0.693
COM,Comoros,2007,0.826
COG,Congo,2007,0.745
COK,Cook Islands,2007,0.64
CRI,Costa Rica,2007,0.676
CIV,Côte d'Ivoire,2007,1.026
HRV,Croatia,2007,1.99
CUB,Cuba,2007,0.836
CYP,Cyprus,2007,0.835
CZE,Czechia,2007,2.174
,Czechoslovakia,2007,
PRK,Democratic People's Republic of Korea,2007,1.562
COD,Democratic Republic of the Congo,2007,0.635
DNK,Denmark,2007,2.144
DJI,Djibouti,2007,0.952
DMA,Dominica,2007,0.682
DOM,Dominican Republic,2007,1.202
ECU,Ecuador,2007,0.809
EGY,Egypt,2007,0.508
SLV,El Salvador,2007,0.653
GNQ,Equatorial Guinea,2007,0.867
ERI,Eritrea,2007,0.378
EST,Estonia,2007,2.266
SWZ,Eswatini,2007,0.984
ETH,Ethiopia,2007,0.87
,Ethiopia PDR,2007,
FLK,Falkland Islands (Malvinas),2007,
FRO,Faroe Islands,2007,0.991
FJI,Fiji,2007,1.19
FIN,Finland,2007,1.955
FRA,France,2007,1.403
,French Guiana,2007,1.162
PYF,French Polynesia,2007,0.864
,French Southern and Antarctic Territories,2007,0.158
GAB,Gabon,2007,0.869
GMB,Gambia,2007,1.27
GEO,Georgia,2007,0.925
DEU,Germany,2007,2.086
GHA,Ghana,2007,0.94
GIB,Gibraltar,2007,0.886
GRC,Greece,2007,1.146
GRL,Greenland,2007,1.357
GRD,Grenada,2007,0.836
GLP,Guadeloupe,2007,0.707
GTM,Guatemala,2007,0.747
GIN,Guinea,2007,1.07
GNB,Guinea-Bissau,2007,1.266
GUY,Guyana,2007,0.945
HTI,Haiti,2007,1.133
VAT,Holy See,2007,1.343
HND,Honduras,2007,0.817
HUN,Hungary,2007,2.165
ISL,Iceland,2007,1.103
IND,India,2007,0.513
IDN,Indonesia,2007,0.443
IRN,Iran (Islamic Republic of),2007,0.797
IRQ,Iraq,2007,0.862
IRL,Ireland,2007,1.34
IMN,Isle of Man,2007,1.312
ISR,Israel,2007,0.468
ITA,Italy,2007,1.557
JAM,Jamaica,2007,0.958
JPN,Japan,2007,0.99
JOR,Jordan,2007,0.454
KAZ,Kazakhstan,2007,2.226
KEN,Kenya,2007,0.574
KIR,Kiribati,2007,0.865
KWT,Kuwait,2007,1.147
KGZ,Kyrgyzstan,2007,1.692
LAO,Lao People's Democratic Republic,2007,0.573
LVA,Latvia,2007,2.2
LBN,Lebanon,2007,0.743
LSO,Lesotho,2007,0.621
LBR,Liberia,2007,0.94
LBY,Libya,2007,0.914
LIE,Liechtenstein,2007,1.95
LTU,Lithuania,2007,2.191
LUX,Luxembourg,2007,1.934
MDG,Madagascar,2007,0.7
MWI,Malawi,2007,0.994
MYS,Malaysia,2007,0.598
MDV,Maldives,2007,0.509
MLI,Mali,2007,0.957
MLT,Malta,2007,1.355
MHL,Marshall Islands,2007,0.067
MTQ,Martinique,2007,0.695
MRT,Mauritania,2007,0.961
MUS,Mauritius,2007,0.522
MYT,Mayotte,2007,0.845
MEX,Mexico,2007,0.465
FSM,Micronesia (Federated States of),2007,0.079
MID,Midway Island,2007,
MCO,Monaco,2007,1.642
MNG,Mongolia,2007,2.768
MNE,Montenegro,2007,1.756
MSR,Montserrat,2007,0.7
MAR,Morocco,2007,1.187
MOZ,Mozambique,2007,0.661
MMR,Myanmar,2007,0.434
NAM,Namibia,2007,1.075
NRU,Nauru,2007,
NPL,Nepal,2007,0.595
NLD,Netherlands,2007,2.061
ANT,Netherlands Antilles (former),2007,0.851
NCL,New Caledonia,2007,0.61
NZL,New Zealand,2007,0.26
NIC,Nicaragua,2007,0.915
NER,Niger,2007,1.09
NGA,Nigeria,2007,0.942
NIU,Niue,2007,
NFK,Norfolk Island,2007,0.275
MKD,North Macedonia,2007,1.568
NOR,Norway,2007,1.703
OMN,Oman,2007,0.568
,Pacific Islands Trust Territory,2007,
PAK,Pakistan,2007,0.567
PLW,Palau,2007,0.686
PSE,Palestine,2007,0.47
PAN,Panama,2007,0.628
PNG,Papua New Guinea,2007,0.463
PRY,Paraguay,2007,0.356
PER,Peru,2007,0.616
PHL,Philippines,2007,0.752
,Pitcairn Islands,2007,0.111
POL,Poland,2007,2.151
PRT,Portugal,2007,0.746
PRI,Puerto Rico,2007,0.846
QAT,Qatar,2007,0.999
KOR,Republic of Korea,2007,1.215
MDA,Republic of Moldova,2007,2.31
REU,Réunion,2007,0.628
ROU,Romania,2007,2.088
RUS,Russian Federation,2007,2.495
RWA,Rwanda,2007,0.694
SHN,"Saint Helena, Ascension and Tristan da Cunha",2007,1.059
KNA,Saint Kitts and Nevis,2007,0.7
LCA,Saint Lucia,2007,0.764
SPM,Saint Pierre and Miquelon,2007,0.324
VCT,Saint Vincent and the Grenadines,2007,0.836
WSM,Samoa,2007,1.13
SMR,San Marino,2007,1.807
STP,Sao Tome and Principe,2007,0.97
SAU,Saudi Arabia,2007,0.728
SEN,Senegal,2007,1.181
SRB,Serbia,2007,1.901
SCG,Serbia and Montenegro,2007,
SYC,Seychelles,2007,0.84
SLE,Sierra Leone,2007,0.934
SGP,Singapore,2007,
SVK,Slovakia,2007,2.176
SVN,Slovenia,2007,2.201
SLB,Solomon Islands,2007,1.03
SOM,Somalia,2007,1.155
ZAF,South Africa,2007,0.826
SGS,South Georgia and the South Sandwich Islands,2007,0.169
SSD,South Sudan,2007,
ESP,Spain,2007,0.794
LKA,Sri Lanka,2007,0.641
SDN,Sudan,2007,
,Sudan (former),2007,0.395
SUR,Suriname,2007,0.998
SJM,Svalbard and Jan Mayen Islands,2007,3.05
SWE,Sweden,2007,1.935
CHE,Switzerland,2007,1.816
SYR,Syrian Arab Republic,2007,0.802
TJK,Tajikistan,2007,1.102
THA,Thailand,2007,0.497
TLS,Timor-Leste,2007,0.587
TGO,Togo,2007,0.989
TKL,Tokelau,2007,1.671
TON,Tonga,2007,1.153
TTO,Trinidad and Tobago,2007,0.987
TUN,Tunisia,2007,1.589
TUR,Turkey,2007,0.964
TKM,Turkmenistan,2007,1.157
TCA,Turks and Caicos Islands,2007,1.304
TUV,Tuvalu,2007,0.767
UGA,Uganda,2007,0.491
UKR,Ukraine,2007,2.383
ARE,United Arab Emirates,2007,0.588
,United Kingdom,2007,1.321
TZA,United Republic of Tanzania,2007,0.769
USA,United States of America,2007,1.134
VIR,United States Virgin Islands,2007,0.769
URY,Uruguay,2007,0.094
,USSR,2007,
UZB,Uzbekistan,2007,1.363
VUT,Vanuatu,2007,1.004
VEN,Venezuela (Bolivarian Republic of),2007,0.807
VNM,Viet Nam,2007,0.516
WAK,Wake Island,2007,-0.136
WLF,Wallis and Futuna Islands,2007,1.169
ESH,Western Sahara,2007,0.867
YEM,Yemen,2007,
,Yugoslav SFR,2007,
ZMB,Zambia,2007,0.864
ZWE,Zimbabwe,2007,0.363
X01,World,2007,1.198
X06,Africa,2007,0.818
,Eastern Africa,2007,0.76
,Middle Africa,2007,0.658
,Northern Africa,2007,0.85
,Southern Africa,2007,0.846
,Western Africa,2007,0.994
X21,Americas,2007,0.941
,Northern America,2007,1.237
,Central America,2007,0.531
,Caribbean,2007,0.955
,South America,2007,0.666
,Asia,2007,1.182
,Central Asia,2007,1.932
,Eastern Asia,2007,1.676
,Southern Asia,2007,0.605
,South-Eastern Asia,2007,0.496
,Western Asia,2007,0.778
,Europe,2007,2.31
,Eastern Europe,2007,2.471
,Northern Europe,2007,1.767
,Southern Europe,2007,1.232
,Western Europe,2007,1.735
,Oceania,2007,0.824
,Australia and New Zealand,2007,0.844
,Melanesia,2007,0.535
,Micronesia,2007,0.504
,Polynesia,2007,0.994
,European Union,2007,1.683
,Least Developed Countries,2007,0.727
,Land Locked Developing Countries,2007,1.229
,Small Island Developing States,2007,0.777
,Low Income Food Deficit Countries,2007,0.73
,Net Food Importing Developing Countries,2007,0.842
,Annex I countries,2007,1.671
,Non-Annex I countries,2007,0.87
,OECD,2007,1.113
AFG,Afghanistan,2008,0.671
ALB,Albania,2008,1.129
DZA,Algeria,2008,1.282
ASM,American Samoa,2008,0.695
AND,Andorra,2008,0.912
AGO,Angola,2008,0.336
AIA,Anguilla,2008,0.204
ATA,Antarctica,2008,0.605
ATG,Antigua and Barbuda,2008,0.185
ARG,Argentina,2008,0.529
ARM,Armenia,2008,0.88
ABW,Aruba,2008,0.327
AUS,Australia,2008,0.553
AUT,Austria,2008,1.592
AZE,Azerbaijan,2008,0.976
BHS,Bahamas,2008,0.857
BHR,Bahrain,2008,1.299
BGD,Bangladesh,2008,0.213
BRB,Barbados,2008,0.437
BLR,Belarus,2008,2.239
BEL,Belgium,2008,1.247
,Belgium-Luxembourg,2008,
BLZ,Belize,2008,0.546
BEN,Benin,2008,0.726
BTN,Bhutan,2008,0.689
BOL,Bolivia (Plurinational State of),2008,0.398
BIH,Bosnia and Herzegovina,2008,1.42
BWA,Botswana,2008,0.502
BRA,Brazil,2008,0.796
VGB,British Virgin Islands,2008,0.21
BRN,Brunei Darussalam,2008,0.381
BGR,Bulgaria,2008,1.141
BFA,Burkina Faso,2008,0.288
BDI,Burundi,2008,0.304
CPV,Cabo Verde,2008,1.131
KHM,Cambodia,2008,0.378
CMR,Cameroon,2008,0.728
CAN,Canada,2008,0.853
CYM,Cayman Islands,2008,0.647
CAF,Central African Republic,2008,0.73
TCD,Chad,2008,0.536
CHA,Channel Islands,2008,0.843
CHL,Chile,2008,0.383
CHN,China,2008,1.088
HKG,"China, Hong Kong SAR",2008,0.463
MAC,"China, Macao SAR",2008,0.463
,"China, mainland",2008,1.09
TWN,"China, Taiwan Province of",2008,0.592
CXR,Christmas Island,2008,0.159
CCK,Cocos (Keeling) Islands,2008,0.523
COL,Colombia,2008,0.413
COM,Comoros,2008,0.605
COG,Congo,2008,0.676
COK,Cook Islands,2008,0.504
CRI,Costa Rica,2008,0.245
CIV,Côte d'Ivoire,2008,0.749
HRV,Croatia,2008,1.464
CUB,Cuba,2008,0.425
CYP,Cyprus,2008,1.05
CZE,Czechia,2008,1.65
,Czechoslovakia,2008,
PRK,Democratic People's Republic of Korea,2008,1.484
COD,Democratic Republic of the Congo,2008,0.534
DNK,Denmark,2008,1.865
DJI,Djibouti,2008,0.393
DMA,Dominica,2008,0.27
DOM,Dominican Republic,2008,0.625
ECU,Ecuador,2008,0.665
EGY,Egypt,2008,0.832
SLV,El Salvador,2008,0.447
GNQ,Equatorial Guinea,2008,0.728
ERI,Eritrea,2008,1.224
EST,Estonia,2008,2.607
SWZ,Eswatini,2008,0.564
ETH,Ethiopia,2008,0.79
,Ethiopia PDR,2008,
FLK,Falkland Islands (Malvinas),2008,
FRO,Faroe Islands,2008,0.917
FJI,Fiji,2008,0.663
FIN,Finland,2008,2.142
FRA,France,2008,0.982
,French Guiana,2008,0.909
PYF,French Polynesia,2008,0.364
,French Southern and Antarctic Territories,2008,0.406
GAB,Gabon,2008,0.759
GMB,Gambia,2008,1.531
GEO,Georgia,2008,0.716
DEU,Germany,2008,1.539
GHA,Ghana,2008,0.696
GIB,Gibraltar,2008,1.042
GRC,Greece,2008,0.934
GRL,Greenland,2008,0.953
GRD,Grenada,2008,0.685
GLP,Guadeloupe,2008,0.227
GTM,Guatemala,2008,0.442
GIN,Guinea,2008,1.218
GNB,Guinea-Bissau,2008,1.603
GUY,Guyana,2008,0.855
HTI,Haiti,2008,0.696
VAT,Holy See,2008,0.988
HND,Honduras,2008,0.55
HUN,Hungary,2008,1.516
ISL,Iceland,2008,0.757
IND,India,2008,0.167
IDN,Indonesia,2008,0.263
IRN,Iran (Islamic Republic of),2008,1.031
IRQ,Iraq,2008,1.063
IRL,Ireland,2008,0.83
IMN,Isle of Man,2008,0.823
ISR,Israel,2008,0.668
ITA,Italy,2008,1.135
JAM,Jamaica,2008,0.574
JPN,Japan,2008,0.658
JOR,Jordan,2008,0.634
KAZ,Kazakhstan,2008,1.587
KEN,Kenya,2008,0.81
KIR,Kiribati,2008,0.62
KWT,Kuwait,2008,1.462
KGZ,Kyrgyzstan,2008,0.987
LAO,Lao People's Democratic Republic,2008,0.243
LVA,Latvia,2008,2.394
LBN,Lebanon,2008,0.992
LSO,Lesotho,2008,0.367
LBR,Liberia,2008,1.123
LBY,Libya,2008,0.939
LIE,Liechtenstein,2008,1.405
LTU,Lithuania,2008,2.216
LUX,Luxembourg,2008,1.273
MDG,Madagascar,2008,0.522
MWI,Malawi,2008,0.679
MYS,Malaysia,2008,0.483
MDV,Maldives,2008,0.279
MLI,Mali,2008,0.549
MLT,Malta,2008,1.273
MHL,Marshall Islands,2008,-0.181
MTQ,Martinique,2008,0.306
MRT,Mauritania,2008,1.223
MUS,Mauritius,2008,0.268
MYT,Mayotte,2008,0.614
MEX,Mexico,2008,0.537
FSM,Micronesia (Federated States of),2008,-0.134
MID,Midway Island,2008,
MCO,Monaco,2008,1.089
MNG,Mongolia,2008,1.805
MNE,Montenegro,2008,1.317
MSR,Montserrat,2008,0.185
MAR,Morocco,2008,1.336
MOZ,Mozambique,2008,0.359
MMR,Myanmar,2008,0.416
NAM,Namibia,2008,0.736
NRU,Nauru,2008,
NPL,Nepal,2008,0.345
NLD,Netherlands,2008,1.421
ANT,Netherlands Antilles (former),2008,0.344
NCL,New Caledonia,2008,0.526
NZL,New Zealand,2008,0.564
NIC,Nicaragua,2008,0.555
